summary,image,type,price
"This 1250 square feet fully equipped and furnished, three bedroom-two bathroom apartment  is located on Plateau Mont Royal,  on the first  floor of a walk up building from the 1930,s. Unlimited wifi  access is included. Closest metro = LAURIER",img_train/5976.jpg,Apartment,2
"This cozy luxurious apartment is located conveniently in the heart of downtown, 2 minutes walk to Place des arts. Next to the famous St - Catherine Street and Mcgill metro station. It is also near McGill University.  Convenient stores, restaurants and bars are a few blocks away. This place is perfect for a group of friends, families and business associates.",img_train/5977.jpg,Condominium,1
,img_train/5978.jpg,Apartment,1
"Small, clean and quaint bedroom in a shared apartment with Syl, located in the Village. Bedroom has a single bed and is ideal for someone who is looking to visit Montreal while being close to downtown, great restaurants and many attractions. Syl works during the day (weekdays), she is warm and friendly and look forward to welcoming you into our home. All are welcome! *420 friendly*",img_train/5979.jpg,Apartment,0
"Belle maison familiale. Dans le coeur du plateau, rénové avec goût, près de tous les services, metro, bus, restos, bats, boutiques, centres commerciaux, parcs. Avenue Mt-Royal. Petite cour, nous aimons les animaux, avons 1 petits chiens, chats, oiseaux et un petit hérisson.  Oui nous acceptons les animaux. Nous sommes des gens calmes et accueillant, nous aimons passer du temps de qualité, partager et échanger nos idées et souvenirs. Et surtout vous accueillir.",img_train/5980.jpg,House,0
"BRAND NEW ADDITION TO OUR PORTFOLIO-THIS NEWLY FURNISHED AMAZING APARTMENT IS NOW READY TO WELCOME YOU! This has it all! Two bedrooms plus mezzanine, sun-filled apartment, located in the heart of the ultra cool Plateau Mont-Royal, on a pedestrian street near the best restaurants, tourist attractions, bars and shops. Impressively high ceilings, floor to ceiling windows. One can hardly find a better spot in town!!! It's ideal for anyone wanting to experience Montreal's unique culture!",img_train/5981.jpg,Apartment,1
"Nice room in a great app close to metro,restaurant and shops ,located in the quite street close to village, Internet include .easy access to subway and bus station.",img_train/5982.jpg,Apartment,0
Maison détachée 6 1/2 à louer. Rénové à neuf intérieur et extérieur.  Montréal rue De Teck H1L 1M2 Secteur Mercier. Trois chambres  Cuisine et Salle à dîner  Salon Salle de bain complète  Une salle d’eau  Stationnement double  Chauffage central avec air climatisé Internet et télévision  Près des autoroutes 40 et 25  A proximité: Jean-Coutu et Pharmaprix Épicerie l’Intermarché  Piste cyclable  Parc Bellerive À cinq minutes du Métro Honoré-Beaugrand en autobus et de la Place Versailles,img_train/5983.jpg,Bungalow,0
"About 2 minutes from Papineau metro station (and 10 from Downtown and the Old Port), my bright and large flat is on the second floor of a townhouse. It's perfect for couples, solo adventurers, or business minded people. À deux pas du métro Papineau (et 10 minutes de métro du centre-ville et du Vieux-Port), mon appart, au deuxième étage d'une maison de ville, est composé d'une grande aire ouverte et de deux chambres fermée. Parfait pour couples, voyageurs solo et les voyageurs d'affaires",img_train/5984.jpg,Apartment,0
"Vous apprécierez mon logement pour La tranquillité de la rue, le jardin intime avec patio pour manger, gazon pour relaxer, planchers en liège sous les pieds, fraîcheur du sous-sol, lits superposés pour enfants, jeux d'enfants à disposition, wi-fi, air climatisé, lit Queen dans le sous-sol, canapé-lit dans le salon, salle de jeux au sous-sol, cuisine pratique ...",img_train/5985.jpg,Townhouse,0
"Mon logement est proche du marché Jean Talon, Métro, dépanneurs, cafés, parc... . Vous apprécierez mon logement pour 2 chambres fermées et spacieuses, dans un bel appartement lumineux situé à 5 min du métro Jean Talon, et de toutes commodités. Il peut accueillir jusqu'à 4 personnes, avec deux lits doubles.. Mon logement est parfait pour les couples et les voyageurs en solo.",img_train/5986.jpg,Apartment,0
"Beautiful apartment situated within walking distance from the metro, and the promenade Fluery boutiques.  This lovely lodging offers a taste of both the city and the suburban life; if you love walking then this is the place for you!",img_train/5987.jpg,Apartment,1
"In the heart of beautiful Mtl borough, Saint-Henri; this open, comfortable condo unit on the ground floor of a four-storey building, has it's own private entrance, underground parking, and is within walking distance of the Atwater Market and Canal",img_train/5988.jpg,Condominium,0
"Chambre privée située dans quartier Parc-Extension, idéale pour 2 pers. Comprend un lit double (neuf), bureau, canapé et penderie. A 5 min à pied du métro Acadie, 10 min du Parc Jarry et 15 min du Marché Jean Talon. Supermarchés et restaurants au coin de la rue. Inclus internet, laveuse, sécheuse et électroménagers de bonne qualité. Logement propre et ordonné où des apéros sont régulièrement organisés! :-) Au plaisir de vous rencontrer !",img_train/5989.jpg,Apartment,0
"Appartement chaleureux dans un magnifique quartier de Montréal. À moins de trente minutes du centre-ville et à 7 minutes du métro Jarry. Vous trouverez à proximité tout ce qu'il faut: Marché Jean-Talon, fruiterie, boucheries, SAQ, bars, pâtisserie, épicerie grande surface, cafés, restos et le Parc Jarry. L'appartement possède une grande terrasse pour les repas extérieurs. La rue est tranquille et le quartier sécuritaire.",img_train/5990.jpg,Apartment,1
"Logement situé dans un quartier résidentiel très sécuritaire. Rues tranquilles. Ce Studio est super propre. Dans demi sous-sol, complètement rénové. Peut accueillir 2 personne ( possibilité d'ajouter 1 autre lit). Il est situé a proximité d'un centre d'achats ( 5 minutes a pied), station d'autobus (2 minutes a pied), aéroport- 15 min en voiture, Centre ville - 20 minute. Stationnement pour auto aussi.",img_train/5991.jpg,Apartment,0
"IMPORTANT:  À LASALLE. 12 km de Montréal, + ou - 20 min en auto. Prenez note du code pour récupérer la clé. Voir la rubrique : Instructions concernant l'arrivée. Après une journée bien remplie à Montréal, venez relaxer dans cet havre de paix. Idéal pour ceux qui aiment le Kayak, le Surf, le Paddleboard, rafting, la bicyclette et patins à roulettes car le logement est situé à côté du Fleuve St-Laurent, de ses Rapides et de la piste cyclable. De beaux espaces verts pour se détendre. Bienvenue!",img_train/5992.jpg,Apartment,1
"Appartement confortable tout inclus avec stationnement, près de l'aéroport (10 min), transport en commun a proximité, a seulement 15min du centre ville. PS jeter un coup d'oil a notre autre appartement Lady Mary , :_)",img_train/5993.jpg,Condominium,0
"This beautiful one bedroom condo is right in the middle of one of the most festive area of Montreal.  It is located in the “Old Port” of Montreal. About 10 minutes walk from the condo, you have “La place des arts” where all the summer fertivals: Jazz, African, Mural, Just for Laughs and many other festivals happen.",img_train/5994.jpg,Condominium,1
"★Beautiful 2 private Bedrooms & Spacious 1100 feet square space with a lot of wood works. High celling and brick walls means historical & typical Montreal house in the heart of Le Plateau ☆Walking distance from Lafontaine Park & Mont-Royal Avenue. Located in a quiet area of the trendy Le Plateau Mont Royal, you will find all you need just around the corner: bakery, restaurants, brewery, bars, grocery & more ★Enjoy your morning café on our cozy balcony. Fast Wifi, Washer/Dryer, Smart TV & more",img_train/5995.jpg,Apartment,1
"Relax in your own private parlor in a large double room on the ground floor of a quiet tree-lined classic heritage Mile End home. Original architectural features and wood floors, sumptuous vintage furnishings and eclectic decor, all enveloped in rich red walls. Spend the day exploring Montreal - it's highly walkable - then soak in the vintage clawfoot tub or enjoy a glass of wine in your own cosy retreat before you go out to one of the city's amazing restaurants, clubs, or festivals.",img_train/5996.jpg,Apartment,0
"Chouette appartement situé dans un quartier très sympa et populaire. Vous trouverez tous les commerces dont vous aurez besoin à proximité ainsi que les transports et des parcs. A 5 minutes à pieds du métro et à moins de 10 minutes en métro du Centre vill (Website hidden by Airbnb)  A very nice apartment located in a very cool neighborhood. The apartment  is close to great shopping, transportation lines and parks. It's a 5 minutes walk to the subway system. You can reach downtown within 10 minutes by subway.",img_train/5997.jpg,Apartment,0
"Beau ,charmant et très bien localiser",img_train/5998.jpg,Apartment,1
"Located in the heart of the Plateau Mont-Royal, only 1 block away from St. Laurent Boul. Close to many restaurants, bars, nightclubs, cafés, pharmacy, and grocery stores. Near the Mountain and Park Mount Royal.  Close to bus 55, which takes you right downtown.  Also close to Metro Stations Sherbrooke and Mont-Royal.  The apartment has 4 bedrooms; 1 of them located in the basement, a cosy living room, a fully equipped kitchen, 1 bathroom on the main floor and half bathroom in the basement.",img_train/5999.jpg,Apartment,0
"All of our apartments include free wireless internet, air conditioning/heating, satellite TV, a phone with free US/Canada calls, one outdoor parking space, and weekly cleaning services. Extra rollaway bed available!",img_train/6000.jpg,Serviced apartment,0
Bienvenue à Montréal dans un appartement très bien situé : au calme mais à la fois proche de tout à Montréal ! Profitez de cette chambre privée confortable pour vous reposer après une longue journée de découverte de la ville.,img_train/6001.jpg,Apartment,0
ENG: This bachelor can be described in two word : perfect location. This project is part of a clean and safe building located in the heart of downtown.  The bachelor is equipped with all that you may need to enhance your stay.  Here's why you need to book now;  - Prestigious new apartment in exterior of the building and luxurious nine inside.  • A queen size bed including a new premium mattress with modern furnishings and a beautiful large balcony.  • Access to the bathroom (all furnished),img_train/6002.jpg,Apartment,2
"Bonjour/Hi, (Welcome to Montréal.) My name is Mathieu  I am working in the field of art, architecture and design.  I would describe myself as a mix between a nerd and a handyman. I enjoy making things, cooking, and much more. You'll probably encounter a miso or a sauerkraut going on in the kitchen or run into me fixing something in my small studio space. I am originally from France, Montrealer since 2010. The rest of the description will be provided in both French and English.",img_train/6003.jpg,Apartment,0
"Bel endroit cozy, à deux minutes du métro Frontenac! Près de plusieurs restaurants, une boulangerie polonaise, la promenade Ontario & le centre-ville. L’appartement est grand, propre et convivial. LGBTQ friendly! Au plaisir de vous rencontrer :) __________________________________ Nice and cozy spot at two minutes walk from Frontenac metro station! Near few restaurants, a polish bakery, the Promenade Ontario & dowtown. The apartment is big, clean and welcoming. LGBTQ friendly! Nice meeting you :)",img_train/6004.jpg,Apartment,0
"2 bedroom condo located close to old Montreal, downtown, metro and shopping.",img_train/6005.jpg,Condominium,1
"Private bedroom available in a 5 bedroom apartment located in the beautiful Plateau neighbourhood of Montreal. Shared spaces include kitchen, living room, dining room, and two bathrooms. Roommates are all students who speak both french & english. Located near grocery stores, restaurants, nightlife on Mont-Royal street and St-Laurent street, and in between beautiful parks Laurier, Jeanne-Mance, and La Fontaine, making for a lovely space to stay during the summer.",img_train/6006.jpg,Apartment,0
"Zen* is a small apartment very basic (little bit old) but very clean! Located in the McGill Ghetto on the 3rd floor (no elevator) next to Mount-Royal Mountain. Everything you need is around (mall, grocery, store). The apartment is close to a lot of bars, restaurants & clubs so it can be noisy at night. (Read house rules) *(zen mean peace inside of you)",img_train/6007.jpg,Apartment,0
"1 bedroom in a clean and quiet apartment. Vibrant street with supermarkets, stores, pharmacies, etc. Bus stop right by building, 5 min to metro.  Please contact me before you book. Check out is at 11 am.  Shared kitchen and bathroom.",img_train/6008.jpg,Apartment,0
"I love my funky studio Plateau apartment, and I think you will too! Situated 5 minutes from the Laurier Metro, this private apartment has an office area (desk and chair), bedroom with queen-sized bed, closet/drawers, kitchen (stove, microwave, coffee-maker), small bathroom and back patio.",img_train/6009.jpg,Apartment,0
"Le petit Lacordaire est un bachelor fraîchement rénové à aire semi-ouverte (sans pièce totalement fermée sauf la salle de bain) avec une entrée privée . Il est situé dans un quartier résidentiel à proximité de plusieurs commodités telles que le Marché Richelieu offrant de bons repas maison, un accès rapide à l'autoroute,  le Métro Assomption (15 min à pied), des espaces verts et un centre commercial. Le wifi est fourni, ainsi qu'un Roku qui vous permet d'écouter Netflix sur la télévision.",img_train/6010.jpg,Apartment,0
This is a small bedroom but oh so cozy! It is extremely sunny and quiet.,img_train/6011.jpg,Apartment,0
"Clean, affordable private room with double bed in a house loacated in a quiet neighbourhood of Montreal. Free parking place in front of the house.",img_train/6012.jpg,Bungalow,0
Quiet bedroom with great sunshine in a cosy apartment located in Villeray neighborhood. I can provide an additional bed for the second guest and place it on the ground.,img_train/6013.jpg,Apartment,0
⭐WalkScore: 100 (Walker’s Paradise. RARE) ⭐TransitScore: 100 (Rider’s Paradise. RARE) ⭐2 minute walk to Metro Station Saint-Laurent  ⭐10 minute walk to Metro Central Station Saint-Denis ⭐5 minute walk to Old Port of Montreal ⭐Street parking. Indoor garage parking (Not Incl),img_train/6014.jpg,Condominium,0
"Condominium on two floors, with 3 bedrooms, 2 washrooms and a great sunny backyard with a BBQ, hamacs, swings... Amazing place to balance tranquility and great fun around the city. Situated in the heart of Old Rosemont, a few steps away from groceries, restaurants, cafés, bakeries...",img_train/6015.jpg,Condominium,1
"Cozy apartment in front of Baldwin Parc,Plateau-east. Near Montroyal avenue laundromat cafés Supermarket One block away!",img_train/6016.jpg,Apartment,0
"The beautiful apartment is 1 minus to ""Palais des Congrès"" Convention Center, Metro Place d'Armes, Old Port of Montreal, MTL Notre Dame Basilica , Chinatown and Montreal Science Center, Downtown, History museum, you will enjoy the comfort of the apartment, the breathless view, the exceptional location, the amazing daylight, the great location, its proximity to the metro station This condo is perfect for couples, solo travelers, business travelers and families (with children).",img_train/6017.jpg,Apartment,0
"Beautiful & elegant condo located above the ""Embassy Suites Montréal Hilton hotel"" in the heart of the historical neighbourhood of old Montréal.",img_train/6018.jpg,Apartment,0
 Chambre très centrale pouvant accueillir deux personnes.    ,img_train/6019.jpg,House,0
"Welcome to our home! Enjoy a private and comfortable suite while you stay in Montreal. In our place you will find: - 24/7 access.  - A brand new and clean space. - Clean sheets, towels, 5G wifi, space in the refrigerator for your food, and microwave. - Free parking on premises or private parking (optional). Nous parlons français. Hablamos español.",img_train/6020.jpg,Apartment,0
"Typical Montreal 1950's duplex that's been completely renovated. This rental is for the main floor apartment fully modernized but its character and detail retain authenticity and charm. The home's space includes a lovely backyard which in the summer acts as another large living space. With top of the line kitchen appliances, BBQ, SONOS speakers, and garden, the home is ideal for creating great memories.",img_train/6021.jpg,Townhouse,1
"Nice modern apartment near Jean Talon, located next to the metro (<5 min) and the market (10 min). Next to the Jarry Parc and Castelnau Street. Just 15 min from the downtown by metro ! And easy to park in the street.",img_train/6022.jpg,Apartment,0
,img_train/6023.jpg,Apartment,0
"Venez vous détendre dans un somptueux édifice centenaire fraîchement rénové. Découvrez ce superbe et spacieux appartement d'une chambre, perché au-dessus de la célèbre Maison Jacynthe (boutique et salon de beauté). Sublime, une oeuvre d'art : charpente centenaire à découvert, luminosité magnifique, cuisine ouverte, meubles et matelas des plus confortables, mobilier luxueux & chaleureux. Tout a été choisi avec soin pour votre confort.",img_train/6024.jpg,Apartment,0
"Moderne et entièrement rénové notre unité donne une vue imprenable sur le Stade Olympique et les environs. Modern and entirely renovated, this unit offers a beautiful view of the Olympic Stadium and the surrounding area.",img_train/6025.jpg,Loft,0
"Appartement avec beaucoup de charme. Bâtisse 1920 avec moulure et plancher d'origine, récemment rénové.  À un coin de rue de la station de métro Fabre, près du marché Jean Talon, Parc Jarry, Petite Italie, Commerces (épiceries, pharmacies, cafés ), Promenade St-Hubert, rue Beaubien. Une chambre fermée et un divan-lit au salon. Grande table. 2 balcons. Cuisine équipée séparée. Grande pièce double pour salon-salle à manger avec divan-lit. Petit bureau.",img_train/6026.jpg,Apartment,0
"Grand rez-de-chaussée avec sous-sol dans quartier Petite-Patrie + grande cour où poussent des framboisiers. Quartier tranquille, parfait pour famille. * 4 chambres: principale avec lit King, 2 chambres d'enfants, une au sous-sol * pièce de télé * salon, salle à manger, cuisine, salle de bain Big first floor with basement and garden. * 4 rooms, one with a King bed, 2 children's rooms and one in the basement. * television room * living room, kitchen, bathroom",img_train/6027.jpg,Apartment,1
"Cute and spacious private studio decorated with vintage charm! Fully equipped with brand new private bathroom and kitchenette (mini-fridge, microwave, stove and everything you need). Located in a up and coming neighborhood. Close to transportation and all services (liquor store, pharmacy, bakery, grocery, bank, are all within a 10 min walk). Right accross a citybike station. Access to our lovely backyard, garden and BBQ . Since we live upstairs, we are always happy to assist you :)",img_train/6028.jpg,Condominium,0
"Beautiful Tour des Canadiens is located in the heart of Downtown Montreal right next to the Bell Center and is considered as Montreal's 1st and only Sports and entertainment condominium. You will experience the local lifestyle all in luxury. Restaurants, bars and clubs are all mostly walking distance. The phenomenal amenities include; an outdoor rooftop terrace with a pool, party rooms, rain spa, a fitness center and more. Perfect for friends, families or travelers! Welcome to your new Flat.",img_train/6029.jpg,Condominium,0
"A Beautiful Condo located between the heart of Montreal and the Old Port! Ideal for your Business trips, a Romantic getaway, or just visiting our beautiful city! This beautiful suite is located between the Notre Dame Basilica, and the Convention center Palais des Congres ! Steps away from Place D'Armes metro station and Chinatown!",img_train/6030.jpg,Condominium,1
,img_train/6031.jpg,Condominium,0
"Experience the city like a local in this fully-furnished modern apartment in the heart of one of Montreal’s most desirable district: Little Italy. Surrounded by multiple artisanal cafés, renowned restaurants and chic bars, this area is a true foodie’s paradise. Located in a residential area, enjoy quiet nights while being a quick train ride away from downtown’s nightlife and shopping scene. Check out our availability!",img_train/6032.jpg,Apartment,2
"My place is close to the famous St-Viateur Bagel & Café and Fairmount Bagels. In the middle of the Plateau Mont-Royal and the Mile-end, it is 5 minutes walking distance to Laurier and Rosemont Metro that will take you downtown in 15 minutes.",img_train/6033.jpg,Apartment,0
"is great to enjoy the vibrant urban life of Montreal. The proximity to St, Laurent street means the place will always be full of life. Perfect for family or group of friends. My place is in Downtown and close to Pub street, Rue St. Denis, Place des Arts museum, Mont Royal. Tons of clubs and bars just steps away! You’ll love my place because of the peaceful surrounding, youthful vibe, the central downtown location, the neighborhood, and the people.",img_train/6034.jpg,Apartment,0
"Bedroom available in a lovely, bright 8 1/2 apartment (full first floor). One single bed available for one person or a couple. Four other roommates and amazing housing features.  Bilingual house, LGBT friendly  Access:  East Plateau, with 5 different bus routes to the metro on the corn (Phone number hidden by Airbnb) ) and the 427 express (downtown) bus  15 minutes walk to Laurier metro  20 minute bike ride to McGill University/ downtown  The Bedroom:  Fully furnished!",img_train/6035.jpg,Apartment,0
"My place is located in the heart of Saint-Henri close to Place Saint-Henri Metro, 1 block away from a grocery store, and a 5-minute walk to the Atwater Market and Liquor Store (SAQ). A stone's throw away from bars and restaurants on Rue Notre-Dame, and 2 blocks away from the Lachine Canal. You’ll love my place because of the comfy bed, the cosiness, the kitchen, the views, the proximity to EVERYTHING! My place is good for couples, solo adventurers, and business travellers. EN/FR host.",img_train/6036.jpg,Apartment,0
"Free Indoor Parking ( OLD MTL ) UNDERGROUND PARKING, there is an elevator service from the garage to the apartment Comfortable 1 bedroom condo, across the street from the Convention Center in OLD MTL. Metro Place-d'Armes across the street. Perfect for couple looking to experience MTL in style and luxury. Magnificent king size bed. We speak your language! Enjoy!!!",img_train/6037.jpg,Apartment,1
"Tranquillité. Lumière. Espace.  Cette maison d'un étage vous offre le luxe des grands condos du centre-ville, dans un secteur résidentiel typique de l'est de Montréal.  Les nombreuses plantes tropicales et la lumière naturelle évoquent un éden où il fait bon profiter des plaisirs simples: lire, prendre un café, déguster une viennoiserie du coin. Le plancher chauffant en béton permet une agréable température uniforme dans toute la maison. A proximité de plusieurs services et transports.",img_train/6038.jpg,House,0
"Un logement spacieux, équiper, bien décoré qui se situe pas loin du centre ville. Un bon emplacement où se trouve pas mal de magasins.",img_train/6039.jpg,Apartment,0
"Chambre privée dans un grand appartement situé sur le Plateau Mont-Royal. Je la loue durant 3 semaines. Je vis avec deux colocataires qui seront présents. L'appartement est idéalement situé proche métro Sherbrooke, épiceries, stations Bixi, la vie animée des rues Saint-Laurent et Saint-Denis.  Vous avez accès à tout l'appartement, profitez-en!",img_train/6040.jpg,Apartment,0
"In the heart of Montreal, near Concordia University, business district and all major attractions, this is luxurious comfort at its best. As seen in deco magazine, my openthouse will impress you with its 2 rooftop patios, it is a true oasis in the heart of the city. Situated in an historic building on St-Mathieu Street, you'll have a real taste of the Montreal culture and architecture.",img_train/6041.jpg,Condominium,1
"Point7 Lofts offers sleek, colourful, vibrant apartments for solo travelers and couples. Each apartment has high ceilings and large windows to create a serene, bright home environment with Netflix and a full kitchen. Just steps away from the nearest Metro station, the famous Atwater Market, Lachine Canal, and Downtown Montreal!  The building is secured with surveillance cameras outside and in the hallways for your safety. Enjoy hardwired, secure Wifi and August Smart Locks for each apartment",img_train/6042.jpg,Apartment,0
Located in the heart of Plateau Mont-Royal. The condo is on the 2nd (and last) floor. 1 closed bedroom.  Everything you need is in walking distance.,img_train/6043.jpg,Apartment,0
,img_train/6044.jpg,Apartment,1
"Bel appt très calme, lumineux, double exposition, 2 chb (1 lit king, 1 lit double), grande cuisine, balcon. Vue sur les feux d'artifices et le Mt Royal. Près du métro, à 100m de la rue Ste Catherine, à 15 min du centre. Tous commerces à proximité.",img_train/6045.jpg,Apartment,1
"Our beautiful house on the first floor in a duplex with 3 bedrooms, kitchen, dining room, living room and very luxury bath room.",img_train/6046.jpg,House,1
"Gorgeous sunny & spacious upscale 2 bedroom condo with garage & julliet balcony facing interior gardens & water fountain.Secure prestigious building with gym & all services needed just outside the building. Located In the Heart of downtown just steps away from the BELL centre. Minutes away from all the action downtown offers, St-Catherines St. is just 2 blocks away with high end boutiques,shopping,trendy restaurants & clubs.Plus Old Montreal & beautiful Atwater market,Lachine Canal & bike path.",img_train/6047.jpg,Condominium,1
"Private room with lockable door in a spacious and sunny newly renovated  home. The place is a block away from the metro and offers a view on Montreal's famous Olympic Stadium. Private room with super comfortable bed, super fast wifi, washer dryer, fully furnished kitchen, large living room with TV and sound system to enjoy your music. There are 2 eating areas, and large back yard with view on the Olympic Stadium. Few minute walk from metro station, coffee, Tea & Towels Provided The Space: Fully furnished place with hard wood floor. Just next to the Olympic stadium in a tree lines quiet street. Guest Access: Cook in a fully furnished kitchen with quartz counters and marble backslash, relax in a cozy living room and have a candle lit dinner in the spacious dining room. Interaction with Guests: If you need anything, we live in the same building and are happy to help. We like to stop by and introduce ourselves, but will leave you the space to enjoy. The Neighborhood: Located on a quiet, tr",img_train/6048.jpg,Apartment,1
"Breakfast, coffee, tea and more are available for you!!! Personalized, bright, cozy,  warm, meditative, colorful place! Our place is made for you to feel comfortable and relax!  You also have access to a beautiful solarium and a terrace. // Vous aurez des repas à votre disposition ainsi qu'un solarium, une terasse et bien plus pour satisfaire votre confort dans le meilleur de nos capacités! Une demeure personnalisée pour vous! Atmosphère chaleureuse, méditative, colorée!",img_train/6049.jpg,Apartment,0
"À 5 minutes de la station Laurier à pied . En plein cœur de l'île, à 15 minutes du centre ville à vélo. Parfaitement situé dans un cartier de commerce de proximité.  5 minute walking from Laurier's Station. Right in the heart of the island, you will find everything you need in this perfect neighborhood.",img_train/6050.jpg,Apartment,0
"Bright and charming apartment in the heart of The Mile End, Montreal. Surrounded by the best cafes, Montreal's famous bagels, fun bars and plenty of supermarkets and grocers just walking distance from the building.",img_train/6051.jpg,Apartment,0
"Room with WIFI for rent in a three bedroom apartment on the Plateau, 2 minutes walk from Mount Royal Park. 1 minute walk to buses. 10 minutes from metro Mont-Royal. The apartment is warm and bright.  The bedroom has a window and can accommodate a couple. Close to any facilities (supermarket Provigo, Depaneur, pharmaprix, lot of restaurants etc)",img_train/6052.jpg,Apartment,0
"Fabulous 2 bedroom condo. Open Living Room/Dining Room/Kitchen. High ceilings, 2 Bedrooms, 2 bathrooms.  Parking for one car.  2 blocks to Villa Maria Metro. Downtown in less than 15 minutes. Around the corner from trendy & vibrant Monkland Village with restaurants, coffee shops,  services & many stores",img_train/6053.jpg,Condominium,1
"Stay inspired in this beautiful artist loft with high ceilings, green and open space. Full windows on all walls will give you a view of trendy Mount-royal street and city line. Experience Montreal through the eyes of a local in a safe neighborhood filled with bars, restaurants and coffee shops at every corner.  I will stay available to help guide you through your visit. Please feel free to reach out anytime.",img_train/6054.jpg,Loft,1
"Nice , clean , safe place close to chemin cote st catherine metro ,  only 3 minutes walking !!,  some minutes walking to côte des neiges,  many grossey,  cofee,  bars , restaurant,  15 minutes by bus from downtown  Bus 24 hours available Please check the adress is 5460 victoria",img_train/6055.jpg,Apartment,0
"A clean and large apartment with ample lighting in the West-Island; 18 minutes from the Airport.  Easily accessible through Highways 40 and 20, with plenty of amenities in the vicinity: restaurants, groceries, pharmacy, dollar store, breakfast restaurants, Fairview Shopping Mall, fast & efficient public transit. 25-30 minutes to downtown Montreal by car. Free outdoor parking.",img_train/6056.jpg,Apartment,0
"Cute, quiet 3 1/2 located on the 8th floor with balcony, ideal for students, young professionals and/or couples. Bus stop right in front of building and roughly 10min walk to Villa Maria and Snowdon metro stations. Street parking available. Located between Monkland and Queen Mary with easy access (walking distance) to grocery stores, pharmacies, post office, cafes, bars, etc.",img_train/6057.jpg,Apartment,0
"Appartement extrêmement bien situé en plein coeur du plateau Mont-Royal. Pouvant accueillir jusqu'à 4 personnes, ce logement au style du plateau améliora votre séjour à Montréal.  À proximité de tous: Tourisme, shopping, restaurants, Mont-Royal, Festivals ou tout simplement pour se promener dans un des quartier les plus populaires de Montréal. Très facile d'accès en transport en commun également facile de se diriger dans les autres quartiers autour. Walking score de 99 et bike score de 100.",img_train/6058.jpg,Apartment,1
"The apartment is in the heart of the Mile End.  The room is  for a single person, its luminous and very confortable. The neighborhood is quaint and very safe.  It has lots of great cafés and restaurants. Close to subway stations.  20 minutes from down town, 10 min from Mont-Royal Park. I will be in the apartment during the guest stay. Am friendly, quiet and respectful. It’s a non-smoker and no parties environment. No animals.  I prefer to rent to a female quiet person.",img_train/6059.jpg,Apartment,0
"Very Beautiful apartment in heart of downtown, including everything you need. (2 minutes away from ) The apartment is spacious, well furnished and has a nice view of downtown Montreal. The building is located on the Concordia area which gives you direct access to every kind of shops.",img_train/6060.jpg,Apartment,0
"Lovely apart located in heart of Mile-end. Big bedroom, cute living room, cool full equiped kitchen, wash/dryer, two balconies, lots of light, great neighborhood. 6 min walk from Laurier Metro. Near from lots of cool cafes/bars/shops.",img_train/6061.jpg,Apartment,0
"1,400 sq.ft penthouse (top floor), extremely spacious, practical and functional, can accommodate up to 8 guests! Renovated in Sep 2018!  3 bedrooms, 2 washrooms, fully equipped kitchen, and all you would ever need to enjoy your trip in Montreal.  Perfect for family vacation and group travels!  Not just a place to sleep - you'll have all the space you need to unwind and relax.  Downtown; Literally 2 minutes walk from Sherbrooke metro station. Free private parking available! Best for road trip!",img_train/6062.jpg,Apartment,2
"Retrouver un environnement en accord avec votre séjour de vacances!Cet appartement coquet et lumineux peut accueillir jusqu'à 4 personnes. Il est situé sur une rue calme à deux rues d'un marché public. Chez nous, c'est chez vous! ",img_train/6063.jpg,Apartment,0
Chambre privée dans un appartement partagée avec 3 autres personnes. Très près de l'Avenue Mont-Royal et de tout ses bars et restos. À 15 minutes de métro de Berri UQÀM.,img_train/6064.jpg,Apartment,0
"I rent my lovely private room. I live in a huge industrial and arty loft in downtown Montreal. My roomates (+ our cat Pastel) are 4 persons around 30 working as medicine, architect and motion designers. They all are easy going, discret, independant and welcoming. Clean&quiet person requested !",img_train/6065.jpg,Loft,0
"Très belle chambre dans un chaleureux, lumineux et Design appartement en plein cœur du Plateau Mont-Royal. Il y a un joli balcon et une Terrasse sur le toit privative, avec transats et vue sur toute la ville ! (Mont-Royal, Stade Olympique, pont Jacques Cartier...) Emplacement idéal, près de tous les centres d'intérêt et bien desservi Tout équipé : air conditionné, TV,  Netflix, laveuse, sécheuse, baignoire, barbecue, lave-vaisselle, micro-onde, bouilloire...",img_train/6066.jpg,Apartment,0
"Gorgeous spacious, bright luxury 1 bedroom apartment with balcony on 2nd floor of beautifully restored building on a quiet street. In the heart of Old Montreal, steps from metro, Rue St. Denis, the new hospital CHUM and all festivals. Hardwood floors, original art work. - Available to book less than 3 nights if during weekdays,   just send me a message!",img_train/6067.jpg,Condominium,1
Nice apartment very bright in heart of Plateau Mont-Royal. 2 block away from metro laurier. Very central! One bedroom with double bed and one canapé-lit in the living room.,img_train/6068.jpg,Apartment,1
"Rustic brownstone in the heart of the plateau overlooking Mont-Royal and a park built by the same man who built Central park. Come experience Montreal in this renovated apartment in the true center of the city.  Eclectic restaurants, bars, shops and cafes all around with the added tranquility of a room tailored to your stay. The room is bright, large enough for two, with a lock and a bathroom right in front and a balcony overlooking Parc Jeanne-Mance. Made for single travelers or couples.",img_train/6069.jpg,Condominium,0
